Word	IPA	SCA	Source	Concept_ID	Cognate_Set_ID
เครื่องร่อน	kʰrɯa̯ŋ˥˩rɔn˥˩	KRUANRON	wikipron	-	-
เครื่องลายคราม	kʰrɯa̯ŋ˥˩laːj˧kʰraːm˧	KRUANLAYKRAM	wikipron	-	-
เครื่องล้างจาน	kʰrɯa̯ŋ˥˩laːŋ˦˥t͡ɕaːn˧	KRUANLANSAN	wikipron	-	-
เครื่องวัดอุณหภูมิ	kʰrɯa̯ŋ˥˩wat̚˦˥ʔun˧ha˨˩pʰuːm˧	KRUANWATHUNHAPUM	wikipron	-	-
เครื่องสาย	kʰrɯa̯ŋ˥˩saːj˩˩˦	KRUANSAY	wikipron	-	-
เครื่องสำอาง	kʰrɯa̯ŋ˥˩sam˩˩˦ʔaːŋ˧	KRUANSAMHAN	wikipron	-	-
เครื่องสูบ	kʰrɯa̯ŋ˥˩suːp̚˨˩	KRUANSUP	wikipron	-	-
เครื่องสูบน้ำ	kʰrɯa̯ŋ˥˩suːp̚˨˩naːm˦˥	KRUANSUPNAM	wikipron	-	-
เครื่องสูบลม	kʰrɯa̯ŋ˥˩suːp̚˨˩lom˧	KRUANSUPLOM	wikipron	-	-
เครื่องหมาย	kʰrɯa̯ŋ˥˩maːj˩˩˦	KRUANMAY	wikipron	-	-
เครื่องหมายการค้า	kʰrɯa̯ŋ˥˩maːj˩˩˦kaːn˧kʰaː˦˥	KRUANMAYKANKA	wikipron	-	-
เครื่องหมายการออกเสียง	kʰrɯa̯ŋ˥˩maːj˩˩˦kaːn˧ʔɔːk̚˨˩sia̯ŋ˩˩˦	KRUANMAYKANHOKSIAN	wikipron	-	-
เครื่องหมายคำถาม	kʰrɯa̯ŋ˥˩maːj˩˩˦kʰam˧tʰaːm˩˩˦	KRUANMAYKAMTAM	wikipron	-	-
เครื่องหมายจราจร	kʰrɯa̯ŋ˥˩maːj˩˩˦t͡ɕa˨˩raː˧t͡ɕɔːn˧	KRUANMAYSARASON	wikipron	-	-
เครื่องหมายตกใจ	kʰrɯa̯ŋ˥˩maːj˩˩˦tok̚˨˩t͡ɕaj˧	KRUANMAYTOKSAY	wikipron	-	-
เครื่องหมายวรรคตอน	kʰrɯa̯ŋ˥˩maːj˩˩˦wak̚˦˥tɔːn˧	KRUANMAYWAKTON	wikipron	-	-
เครื่องหมายสงสัย	kʰrɯa̯ŋ˥˩maːj˩˩˦soŋ˩˩˦saj˩˩˦	KRUANMAYSONSAY	wikipron	-	-
เครื่องหมุนเหวี่ยง	kʰrɯa̯ŋ˥˩mun˩˩˦wia̯ŋ˨˩	KRUANMUNWIAN	wikipron	-	-
เครื่องเงิน	kʰrɯa̯ŋ˥˩ŋɤn˧	KRUANNN	wikipron	-	-
เครื่องเซ่น	kʰrɯa̯ŋ˥˩sen˥˩	KRUANSEN	wikipron	-	-
เครื่องเทศ	kʰrɯa̯ŋ˥˩tʰeːt̚˥˩	KRUANTET	wikipron	-	-
เครื่องเป่าผม	kʰrɯa̯ŋ˥˩paw˨˩pʰom˩˩˦	KRUANPAWPOM	wikipron	-	-
เครื่องเรือน	kʰrɯa̯ŋ˥˩rɯa̯n˧	KRUANRUAN	wikipron	-	-
เครื่องเร่งอนุภาค	kʰrɯa̯ŋ˥˩reŋ˥˩ʔa˨˩nu˦˥pʰaːk̚˥˩	KRUANRENHANUPAK	wikipron	-	-
เครื่องเล่น	kʰrɯa̯ŋ˥˩len˥˩	KRUANLEN	wikipron	-	-
เครื่องเสวย	kʰrɯa̯ŋ˥˩sa˨˩wɤːj˩˩˦	KRUANSAWY	wikipron	-	-
เครื่องแบบ	kʰrɯa̯ŋ˥˩bɛːp̚˨˩	KRUANBEP	wikipron	-	-
เครื่องใน	kʰrɯa̯ŋ˥˩naj˧	KRUANNAY	wikipron	-	-
เครื่อง‍แต่ง‍กาย	kʰrɯa̯ŋ˥˩tɛŋ˨˩kaːj˧	KRUANTENKAY	wikipron	-	-
เคร่ง	kʰreŋ˥˩	KREN	wikipron	-	-
เคลม	kʰleːm˧	KLEM	wikipron	-	-
เคลิ้ม	kʰlɤːm˦˥	KLM	wikipron	-	-
เคลียร์	kʰlia̯˧	KLIA	wikipron	-	-
เคลือบ	kʰlɯa̯p̚˥˩	KLUAP	wikipron	-	-
เคลื่อน	kʰlɯa̯n˥˩	KLUAN	wikipron	-	-
เคลื่อนที่	kʰlɯa̯n˥˩tʰiː˥˩	KLUANTI	wikipron	-	-
เคลื่อนไหว	kʰlɯa̯n˥˩waj˩˩˦	KLUANWAY	wikipron	-	-
เคล็ด	kʰlet̚˦˥	KLET	wikipron	-	-
เคล้า	kʰlaw˦˥	KLAW	wikipron	-	-
เคว้ง	kʰweːŋ˦˥	KWEN	wikipron	-	-
เคส	kʰeːs˦˥	KES	wikipron	-	-
เคส	kʰeːt̚˦˥	KET	wikipron	-	-
เคหะสถาน	kʰeː˧ha˨˩sa˨˩tʰaːn˩˩˦	KEHASATAN	wikipron	-	-
เคอร์ดิสถาน	kʰɤː˧di˨˩sa˨˩tʰaːn˩˩˦	KDISATAN	wikipron	-	-
เคอร์ฟิว	kʰɤː˧fiw˧	KPIW	wikipron	-	-
เคานต์	kʰaw˦˥	KAW	wikipron	-	-
เคาน์เตส	kʰaw˦˥tes˦˥	KAWTES	wikipron	-	-
เคาน์เตอร์	kʰaw˦˥tɤː˥˩	KAWT	wikipron	-	-
เคาน์เตอร์	kʰaw˧tɤː˥˩	KAWT	wikipron	-	-
เคารพ	kʰaw˧rop̚˦˥	KAWROP	wikipron	-	-
เคาะ	kʰɔʔ˦˥	KOH	wikipron	-	-
เคียง	kʰia̯ŋ˧	KIAN	wikipron	-	-
เคียฟ	kʰia̯f˦˥	KIAP	wikipron	-	-
เคียว	kʰia̯w˧	KIAW	wikipron	-	-
เคี่ยว	kʰia̯w˥˩	KIAW	wikipron	-	-
เคี้ยว	kʰia̯w˦˥	KIAW	wikipron	-	-
เคือง	kʰɯa̯ŋ˧	KUAN	wikipron	-	-
เคืองใจ	kʰɯa̯ŋ˧t͡ɕaj˧	KUANSAY	wikipron	-	-
เคเบิล	kʰeː˧bɤl˥˩	KEBL	wikipron	-	-
เคเบิล	kʰeː˧bɤn˥˩	KEBN	wikipron	-	-
เค็ตชัป	kʰet̚˦˥t͡ɕʰap̚˨˩	KETSAP	wikipron	-	-
เค็ม	kʰem˧	KEM	wikipron	-	-
เค้ก	kʰeːk̚˦˥	KEK	wikipron	-	-
เค้ง	kʰeːŋ˦˥	KEN	wikipron	-	-
เค้น	kʰen˦˥	KEN	wikipron	-	-
เค้า	kʰaw˦˥	KAW	wikipron	-	-
เค้าแมว	kʰaw˦˥mɛːw˧	KAWMEW	wikipron	-	-
เฆี่ยน	kʰia̯n˥˩	KIAN	wikipron	-	-
เงย	ŋɤːj˧	NY	wikipron	-	-
เงรุลมุด	ŋeː˧rul˧mut̚˦˥	NERULMUT	wikipron	-	-
เงอะงะ	ŋɤʔ˦˥ŋaʔ˦˥	NHNAH	wikipron	-	-
เงา	ŋaw˧	NAW	wikipron	-	-
เงามัว	ŋaw˧mua̯˧	NAWMUA	wikipron	-	-
เงามืด	ŋaw˧mɯːt̚˥˩	NAWMUT	wikipron	-	-
เงาะ	ŋɔʔ˦˥	NOH	wikipron	-	-
เงาะขนสั้น	ŋɔʔ˦˥kʰon˩˩˦san˥˩	NOHKONSAN	wikipron	-	-
เงาะโรงเรียน	ŋɔʔ˦˥roːŋ˧ria̯n˧	NOHRONRIAN	wikipron	-	-
เงิน	ŋɤn˧	NN	wikipron	-	-
เงินกู้	ŋɤn˧kuː˥˩	NNKU	wikipron	-	-
เงินตรา	ŋɤn˧traː˧	NNTRA	wikipron	-	-
เงินทอง	ŋɤn˧tʰɔːŋ˧	NNTON	wikipron	-	-
เงินทอน	ŋɤn˧tʰɔːn˧	NNTON	wikipron	-	-
เงินปันผล	ŋɤn˧pan˧pʰon˩˩˦	NNPANPON	wikipron	-	-
เงินปี	ŋɤn˧piː˧	NNPI	wikipron	-	-
เงินฝาก	ŋɤn˧faːk̚˨˩	NNPAK	wikipron	-	-
เงินสด	ŋɤn˧sot̚˨˩	NNSOT	wikipron	-	-
เงินเดือน	ŋɤn˧dɯa̯n˧	NNDUAN	wikipron	-	-
เงินเฟ้อ	ŋɤn˧fɤː˦˥	NNP	wikipron	-	-
เงิบ	ŋɤːp̚˥˩	NP	wikipron	-	-
เงียบ	ŋia̯p̚˥˩	NIAP	wikipron	-	-
เงียบขรึม	ŋia̯p̚˥˩kʰrɯm˩˩˦	NIAPKRUM	wikipron	-	-
เงี่ยง	ŋia̯ŋ˥˩	NIAN	wikipron	-	-
เงี่ยน	ŋia̯n˥˩	NIAN	wikipron	-	-
เงี้ยว	ŋia̯w˦˥	NIAW	wikipron	-	-
เงือก	ŋɯa̯k̚˥˩	NUAK	wikipron	-	-
เงื่อน	ŋɯa̯n˥˩	NUAN	wikipron	-	-
เงื่อนงำ	ŋɯa̯n˥˩ŋam˧	NUANNAM	wikipron	-	-
เงื่อนไข	ŋɯa̯n˥˩kʰaj˩˩˦	NUANKAY	wikipron	-	-
เงื่อนไขบังคับก่อน	ŋɯa̯n˥˩kʰaj˩˩˦baŋ˧kʰap̚˦˥kɔːn˨˩	NUANKAYBANKAPKON	wikipron	-	-
เงื่อนไขบังคับหลัง	ŋɯa̯n˥˩kʰaj˩˩˦baŋ˧kʰap̚˦˥laŋ˩˩˦	NUANKAYBANKAPLAN	wikipron	-	-
เงื้อมมือ	ŋɯa̯m˦˥mɯː˧	NUAMMU	wikipron	-	-
เง่หมึง	ŋeː˥˩mɯŋ˩˩˦	NEMUN	wikipron	-	-
เง่า	ŋaw˥˩	NAW	wikipron	-	-
เจ	ce	KE	wikipron	-	-
เจ	t͡ɕeː˧	SE	wikipron	-	-
เจงกีสข่าน	t͡ɕeːŋ˧kiːt̚˨˩kʰaːn˨˩	SENKITKAN	wikipron	-	-
เจดีย์	t͡ɕeː˧diː˧	SEDI	wikipron	-	-
เจตนา	t͡ɕeːt̚˨˩ta˨˩naː˧	SETTANA	wikipron	-	-
เจตนารมณ์	t͡ɕeːt̚˨˩ta˨˩naː˧rom˧	SETTANAROM	wikipron	-	-
เจตนารมย์	t͡ɕeːt̚˨˩ta˨˩naː˧rom˧	SETTANAROM	wikipron	-	-
เจนีวา	t͡ɕeː˧niː˧waː˧	SENIWA	wikipron	-	-
เจรจา	t͡ɕeːn˧ra˦˥t͡ɕaː˧	SENRASA	wikipron	-	-
เจรจา	t͡ɕeː˧ra˦˥t͡ɕaː˧	SERASA	wikipron	-	-
เจริญ	t͡ɕa˨˩rɤːn˧	SARN	wikipron	-	-
เจริญตาเจริญใจ	t͡ɕa˨˩rɤːn˧taː˧t͡ɕa˨˩rɤːn˧t͡ɕaj˧	SARNTASARNSAY	wikipron	-	-
เจริญพร	t͡ɕa˨˩rɤːn˧pʰɔːn˧	SARNPON	wikipron	-	-
เจริญพวง	t͡ɕa˨˩rɤːn˧pʰua̯ŋ˧	SARNPUAN	wikipron	-	-
เจล	t͡ɕel˧	SEL	wikipron	-	-
เจล	t͡ɕeːl˧	SEL	wikipron	-	-
เจลาติน	t͡ɕeː˧laː˧tin˧	SELATIN	wikipron	-	-
เจว็ด	t͡ɕa˨˩wet̚˨˩	SAWET	wikipron	-	-
เจอ	t͡ɕɤː˧	S	wikipron	-	-
เจอกัน	t͡ɕɤː˧kan˧	SKAN	wikipron	-	-
เจอร์เมเนียม	t͡ɕɤː˧meː˧nia̯m˥˩	SMENIAM	wikipron	-	-
เจาะ	t͡ɕɔʔ˨˩	SOH	wikipron	-	-
เจาะจง	t͡ɕɔʔ˨˩t͡ɕoŋ˧	SOHSON	wikipron	-	-
เจาะยาง	t͡ɕɔʔ˨˩jaːŋ˧	SOHYAN	wikipron	-	-
เจาะไข่แดง	t͡ɕɔʔ˨˩kʰaj˨˩dɛːŋ˧	SOHKAYDEN	wikipron	-	-
เจิม	t͡ɕɤːm˧	SM	wikipron	-	-
เจียน	cia̯n	KIAN	wikipron	-	-
เจียน	t͡ɕia̯n˧	SIAN	wikipron	-	-
เจียม	t͡ɕia̯m˧	SIAM	wikipron	-	-
เจียมใจ	t͡ɕia̯m˧t͡ɕaj˧	SIAMSAY	wikipron	-	-
เจียระไน	t͡ɕia̯˧ra˦˥naj˧	SIARANAY	wikipron	-	-
เจียว	t͡ɕia̯w˧	SIAW	wikipron	-	-
เจี๊ยก	t͡ɕia̯k̚˦˥	SIAK	wikipron	-	-
เจี๊ยว	t͡ɕia̯w˦˥	SIAW	wikipron	-	-
เจี๊ยะ	t͡ɕia̯ʔ˦˥	SIAH	wikipron	-	-
เจี๋ยมเจี้ยม	t͡ɕia̯m˩˩˦t͡ɕia̯m˥˩	SIAMSIAM	wikipron	-	-
เจือ	t͡ɕɯa̯˧	SUA	wikipron	-	-
เจือจาง	t͡ɕɯa̯˧t͡ɕaːŋ˧	SUASAN	wikipron	-	-
เจื้อยแจ้ว	t͡ɕɯa̯j˥˩t͡ɕɛw˥˩	SUAYSEW	wikipron	-	-
เจื๋อน	t͡ɕɯa̯n˩˩˦	SUAN	wikipron	-	-
เจได	t͡ɕeː˧daj˧	SEDAY	wikipron	-	-
เจ็ด	t͡ɕet̚˨˩	SET	wikipron	-	-
เจ็ดสิบ	t͡ɕet̚˨˩sip̚˨˩	SETSIP	wikipron	-	-
เจ็ดเหลี่ยม	t͡ɕet̚˨˩lia̯m˨˩	SETLIAM	wikipron	-	-
เจ็บ	t͡ɕep̚˨˩	SEP	wikipron	-	-
เจ็บใจ	t͡ɕep̚˨˩t͡ɕaj˧	SEPSAY	wikipron	-	-
เจ็บไข้	t͡ɕep̚˨˩kʰaj˥˩	SEPKAY	wikipron	-	-
เจ้า	t͡ɕaw˥˩	SAW	wikipron	-	-
เจ้า	t͡ɕaːw˥˩	SAW	wikipron	-	-
เจ้ากรรม	t͡ɕaw˥˩kam˧	SAWKAM	wikipron	-	-
เจ้ากรรม	t͡ɕaːw˥˩kam˧	SAWKAM	wikipron	-	-
เจ้ากรรมนายเวร	t͡ɕaːw˥˩kam˧naːj˧weːn˧	SAWKAMNAYWEN	wikipron	-	-
เจ้าของ	t͡ɕaw˥˩kʰɔːŋ˩˩˦	SAWKON	wikipron	-	-
เจ้าของ	t͡ɕaːw˥˩kʰɔːŋ˩˩˦	SAWKON	wikipron	-	-
เจ้าของภาษา	t͡ɕaw˥˩kʰɔːŋ˩˩˦pʰaː˧saː˩˩˦	SAWKONPASA	wikipron	-	-
เจ้าข้า	t͡ɕaw˥˩kʰaː˥˩	SAWKA	wikipron	-	-
เจ้าค่ะ	t͡ɕaw˥˩kʰaʔ˥˩	SAWKAH	wikipron	-	-
เจ้าชาย	t͡ɕaw˥˩t͡ɕʰaːj˧	SAWSAY	wikipron	-	-
เจ้าชาย	t͡ɕaːw˥˩t͡ɕʰaːj˧	SAWSAY	wikipron	-	-
เจ้าชายนิทรา	t͡ɕaw˥˩t͡ɕʰaːj˧nit̚˦˥tʰraː˧	SAWSAYNITTRA	wikipron	-	-
เจ้าชู้	t͡ɕaw˥˩t͡ɕʰuː˦˥	SAWSU	wikipron	-	-
เจ้านาย	t͡ɕaw˥˩naːj˧	SAWNAY	wikipron	-	-
เจ้าบ่าว	t͡ɕaw˥˩baːw˨˩	SAWBAW	wikipron	-	-
เจ้าประคุณ	t͡ɕaːw˥˩pra˨˩kʰun˧	SAWPRAKUN	wikipron	-	-
เจ้าประเทศราช	t͡ɕaːw˥˩pra˨˩tʰeːt̚˥˩sa˨˩raːt̚˥˩	SAWPRATETSARAT	wikipron	-	-
เจ้าพญา	t͡ɕaːw˥˩pʰa˦˥jaː˧	SAWPAYA	wikipron	-	-
เจ้าพนักงาน	t͡ɕaːw˥˩pʰa˦˥nak̚˦˥ŋaːn˧	SAWPANAKNAN	wikipron	-	-
เจ้าพระยา	t͡ɕaːw˥˩pʰra˦˥jaː˧	SAWPRAYA	wikipron	-	-
เจ้าพ่อ	t͡ɕaw˥˩pʰɔː˥˩	SAWPO	wikipron	-	-
เจ้าฟ้า	t͡ɕaːw˥˩faː˦˥	SAWPA	wikipron	-	-
เจ้ามือ	t͡ɕaw˥˩mɯː˧	SAWMU	wikipron	-	-
เจ้ามือ	t͡ɕaːw˥˩mɯː˧	SAWMU	wikipron	-	-
เจ้าสัว	t͡ɕaw˥˩sua̯˩˩˦	SAWSUA	wikipron	-	-
เจ้าสาว	t͡ɕaw˥˩saːw˩˩˦	SAWSAW	wikipron	-	-
เจ้าสำนัก	t͡ɕaw˥˩sam˩˩˦nak̚˦˥	SAWSAMNAK	wikipron	-	-
เจ้าสำนักโรงแรม	t͡ɕaw˥˩sam˩˩˦nak̚˦˥roːŋ˧rɛːm˧	SAWSAMNAKRONREM	wikipron	-	-
เจ้าหญิง	t͡ɕaw˥˩jiŋ˩˩˦	SAWYIN	wikipron	-	-
เจ้าหญิง	t͡ɕaːw˥˩jiŋ˩˩˦	SAWYIN	wikipron	-	-
เจ้าหญิงนิทรา	t͡ɕaw˥˩jiŋ˩˩˦nit̚˦˥tʰraː˧	SAWYINNITTRA	wikipron	-	-
เจ้าหนี้	t͡ɕaw˥˩niː˥˩	SAWNI	wikipron	-	-
เจ้าหนี้	t͡ɕaːw˥˩niː˥˩	SAWNI	wikipron	-	-
เจ้าหน้าที่	t͡ɕaːw˥˩naː˥˩tʰiː˥˩	SAWNATI	wikipron	-	-
เจ้าอยู่หัว	t͡ɕaːw˥˩juː˨˩hua̯˩˩˦	SAWYUHUA	wikipron	-	-
เจ้าอารมณ์	t͡ɕaːw˥˩ʔaː˧rom˧	SAWHAROM	wikipron	-	-
เจ้าแผ่นดิน	t͡ɕaːw˥˩pʰɛn˨˩din˧	SAWPENDIN	wikipron	-	-
เจ้าโลก	t͡ɕaːw˥˩loːk̚˥˩	SAWLOK	wikipron	-	-
เจ้าใหญ่นายโต	t͡ɕaːw˥˩jaj˨˩naːj˧toː˧	SAWYAYNAYTO	wikipron	-	-
เจ๊	t͡ɕeː˦˥	SE	wikipron	-	-
เจ๊ก	t͡ɕek̚˦˥	SEK	wikipron	-	-
เจ๊ง	t͡ɕeŋ˦˥	SEN	wikipron	-	-
เจ๋ง	t͡ɕeŋ˩˩˦	SEN	wikipron	-	-
เฉ	t͡ɕʰeː˩˩˦	SE	wikipron	-	-
เฉก	t͡ɕʰeːk̚˨˩	SEK	wikipron	-	-
เฉด	t͡ɕʰeːt̚˨˩	SET	wikipron	-	-
เฉพาะ	t͡ɕʰa˨˩pʰɔʔ˦˥	SAPOH	wikipron	-	-
เฉย	t͡ɕʰɤj˩˩˦	SY	wikipron	-	-
เฉย	t͡ɕʰɤːj˩˩˦	SY	wikipron	-	-
เฉลย	t͡ɕʰa˨˩lɤːj˩˩˦	SALY	wikipron	-	-
เฉลิม	t͡ɕʰa˨˩lɤːm˩˩˦	SALM	wikipron	-	-
เฉลิมฉลอง	t͡ɕʰa˨˩lɤːm˩˩˦t͡ɕʰa˨˩lɔːŋ˩˩˦	SALMSALON	wikipron	-	-
เฉลิมพระราชมนเทียร	t͡ɕʰa˨˩lɤːm˩˩˦pʰra˦˥raːt̚˥˩t͡ɕʰa˦˥mon˧tʰia̯n˧	SALMPRARATSAMONTIAN	wikipron	-	-
เฉลียวฉลาด	t͡ɕʰa˨˩lia̯w˩˩˦t͡ɕʰa˨˩laːt̚˨˩	SALIAWSALAT	wikipron	-	-
เฉลี่ย	t͡ɕʰa˨˩lia̯˨˩	SALIA	wikipron	-	-
เฉา	t͡ɕʰaw˩˩˦	SAW	wikipron	-	-
เฉาก๊วย	t͡ɕʰaw˩˩˦kua̯j˦˥	SAWKUAY	wikipron	-	-
เฉาะ	t͡ɕʰɔʔ˨˩	SOH	wikipron	-	-
เฉิ่ม	t͡ɕʰɤm˨˩	SM	wikipron	-	-
เฉียง	t͡ɕʰia̯ŋ˩˩˦	SIAN	wikipron	-	-
เฉียด	t͡ɕʰia̯t̚˨˩	SIAT	wikipron	-	-
เฉียบ	t͡ɕʰia̯p̚˨˩	SIAP	wikipron	-	-
เฉือน	t͡ɕʰɯa̯n˩˩˦	SUAN	wikipron	-	-
เฉื่อย	t͡ɕʰɯa̯j˨˩	SUAY	wikipron	-	-
เฉ่ง	t͡ɕʰeŋ˨˩	SEN	wikipron	-	-
เชงเม้ง	t͡ɕʰeŋ˧meŋ˦˥	SENMEN	wikipron	-	-
เชชเนีย	t͡ɕʰeː˧t͡ɕʰa˦˥nia̯˧	SESANIA	wikipron	-	-
เชน	t͡ɕʰeːn˧	SEN	wikipron	-	-
เชฟ	t͡ɕʰeːf˦˥	SEP	wikipron	-	-
เชฟ	t͡ɕʰeːp̚˦˥	SEP	wikipron	-	-
เชย	t͡ɕʰɤːj˧	SY	wikipron	-	-
เชยชม	t͡ɕʰɤːj˧t͡ɕʰom˧	SYSOM	wikipron	-	-
เชยีงใหม	t͡ɕʰia̯ŋ˧maj˨˩	SIANMAY	wikipron	-	-
เชลย	t͡ɕʰa˦˥lɤːj˧	SALY	wikipron	-	-
เชลยศึก	t͡ɕʰa˦˥lɤːj˧sɯk̚˨˩	SALYSUK	wikipron	-	-
เชลโล	t͡ɕʰen˧loː˥˩	SENLO	wikipron	-	-
เชษฐะ	t͡ɕʰeːt̚˥˩tʰaʔ˨˩	SETTAH	wikipron	-	-
เชษฐา	t͡ɕʰeːt̚˥˩tʰaː˩˩˦	SETTA	wikipron	-	-
เชอง	t͡ɕʰɤːŋ˧	SN	wikipron	-	-
เชอร์รี	t͡ɕʰɤː˧riː˥˩	SRI	wikipron	-	-
เชอร์รี่	t͡ɕʰɤː˧riː˥˩	SRI	wikipron	-	-
เชาวน์	t͡ɕʰaw˧	SAW	wikipron	-	-
เชิง	t͡ɕʰɤːŋ˧	SN	wikipron	-	-
เชิงกราน	t͡ɕʰɤːŋ˧kraːn˧	SNKRAN	wikipron	-	-
เชิงซ้อน	t͡ɕʰɤːŋ˧sɔːn˦˥	SNSON	wikipron	-	-
เชิงพาณิชย์	t͡ɕʰɤːŋ˧pʰaː˧nit̚˦˥	SNPANIT	wikipron	-	-
เชิงเทิน	t͡ɕʰɤːŋ˧tʰɤːn˧	SNTN	wikipron	-	-
เชิงเทียน	t͡ɕʰɤːŋ˧tʰia̯n˧	SNTIAN	wikipron	-	-
เชิญ	t͡ɕʰɤːn˧	SN	wikipron	-	-
เชิญทานครับ	t͡ɕʰɤːn˧tʰaːn˧kʰrap̚˦˥	SNTANKRAP	wikipron	-	-
เชิญทานค่ะ	t͡ɕʰɤːn˧tʰaːn˧kʰaʔ˥˩	SNTANKAH	wikipron	-	-
เชิด	t͡ɕʰɤt̚˥˩	ST	wikipron	-	-
เชิด	t͡ɕʰɤːt̚˥˩	ST	wikipron	-	-
เชิดชู	t͡ɕʰɤːt̚˥˩t͡ɕʰuː˧	STSU	wikipron	-	-
เชียง	cʰi̯aŋ	KIAN	wikipron	-	-
เชียง	t͡ɕʰia̯ŋ˧	SIAN	wikipron	-	-
เชียงราย	t͡ɕʰia̯ŋ˧raːj˧	SIANRAY	wikipron	-	-
เชียงใหม่	t͡ɕʰia̯ŋ˧maj˨˩	SIANMAY	wikipron	-	-
เชียร์	t͡ɕʰia̯˧	SIA	wikipron	-	-
เชียร์ลีดเดอร์	t͡ɕʰia̯˧liːt̚˨˩dɤː˥˩	SIALITD	wikipron	-	-
เชี่ย	t͡ɕʰia̯˥˩	SIA	wikipron	-	-
เชี่ยว	t͡ɕʰia̯w˥˩	SIAW	wikipron	-	-
เชี่ยวชาญ	t͡ɕʰia̯w˥˩t͡ɕʰaːn˧	SIAWSAN	wikipron	-	-
เชือก	t͡ɕʰɯa̯k̚˥˩	SUAK	wikipron	-	-
เชือกผูกรองเท้า	t͡ɕʰɯa̯k̚˥˩pʰuːk̚˨˩rɔːŋ˧tʰaːw˦˥	SUAKPUKRONTAW	wikipron	-	-
เชือด	t͡ɕʰɯa̯t̚˥˩	SUAT	wikipron	-	-
เชือดไก่ให้ลิงดู	t͡ɕʰɯa̯t̚˥˩kaj˨˩haj˥˩liŋ˧duː˧	SUATKAYHAYLINDU	wikipron	-	-
เชื่อ	t͡ɕʰɯa̯˥˩	SUA	wikipron	-	-
เชื่อง	t͡ɕʰɯa̯ŋ˥˩	SUAN	wikipron	-	-
เชื่อถือ	t͡ɕʰɯa̯˥˩tʰɯː˩˩˦	SUATU	wikipron	-	-
เชื่อฟัง	t͡ɕʰɯa̯˥˩faŋ˧	SUAPAN	wikipron	-	-
เชื่อม	t͡ɕʰɯa̯m˥˩	SUAM	wikipron	-	-
เชื่อมั่น	t͡ɕʰɯa̯˥˩man˥˩	SUAMAN	wikipron	-	-
เชื่อใจ	t͡ɕʰɯa̯˥˩t͡ɕaj˧	SUASAY	wikipron	-	-
เชื้อ	t͡ɕʰɯa̯˦˥	SUA	wikipron	-	-
เชื้อชาติ	t͡ɕʰɯa̯˦˥t͡ɕʰaːt̚˥˩	SUASAT	wikipron	-	-
เชื้อรา	t͡ɕʰɯa̯˦˥raː˧	SUARA	wikipron	-	-
เชื้อสาย	t͡ɕʰɯa̯˦˥saːj˩˩˦	SUASAY	wikipron	-	-
เชื้อเพลิง	t͡ɕʰɯa̯˦˥pʰlɤːŋ˧	SUAPLN	wikipron	-	-
เชื้อโรค	t͡ɕʰɯa̯˦˥roːk̚˥˩	SUAROK	wikipron	-	-
เชื้อไฟ	t͡ɕʰɯa̯˦˥faj˧	SUAPAY	wikipron	-	-
เชเชน	t͡ɕʰeː˧t͡ɕʰeːn˧	SESEN	wikipron	-	-
เช็ก	t͡ɕʰek̚˦˥	SEK	wikipron	-	-
เช็กบิล	t͡ɕʰek̚˦˥bin˧	SEKBIN	wikipron	-	-
เช็กเกีย	t͡ɕʰek̚˦˥kia̯˧	SEKKIA	wikipron	-	-
เช็กโกสโลวะเกีย	t͡ɕʰek̚˦˥koː˧sa˨˩loː˧wa˦˥kia̯˧	SEKKOSALOWAKIA	wikipron	-	-
เช็ค	t͡ɕʰek̚˦˥	SEK	wikipron	-	-
เช็คบิล	t͡ɕʰek̚˦˥bin˧	SEKBIN	wikipron	-	-
เช็งเม้ง	t͡ɕʰeŋ˧meŋ˦˥	SENMEN	wikipron	-	-
เช็ด	t͡ɕʰet̚˦˥	SET	wikipron	-	-
เช่น	t͡ɕʰen˥˩	SEN	wikipron	-	-
เช่นเคย	t͡ɕʰeːn˥˩kʰɤːj˧	SENKY	wikipron	-	-
เช่า	t͡ɕʰaw˥˩	SAW	wikipron	-	-
เช่าซื้อ	t͡ɕʰaw˥˩sɯː˦˥	SAWSU	wikipron	-	-
เช่าทรัพย์	t͡ɕʰaw˥˩sap̚˦˥	SAWSAP	wikipron	-	-
เช่าทรัพย์สิน	t͡ɕʰaw˥˩sap̚˦˥sin˩˩˦	SAWSAPSIN	wikipron	-	-
เช้ง	t͡ɕʰeŋ˦˥	SEN	wikipron	-	-
เช้ง	t͡ɕʰeːŋ˦˥	SEN	wikipron	-	-
เช้า	t͡ɕʰaw˦˥	SAW	wikipron	-	-
เช้า	t͡ɕʰaːw˦˥	SAW	wikipron	-	-
เช้ามืด	t͡ɕʰaːw˦˥mɯːt̚˥˩	SAWMUT	wikipron	-	-
เซ	seː˧	SE	wikipron	-	-
เซน	seːn˧	SEN	wikipron	-	-
เซนติเมตร	sen˧ti˧meːt̚˦˥	SENTIMET	wikipron	-	-
เซนติเมตร	sen˧ti˨˩meːt̚˦˥	SENTIMET	wikipron	-	-
เซนต์คิตส์และเนวิส	seːn˦˥kʰit̚˦˥lɛʔ˦˥neː˧wis˦˥	SENKITLEHNEWIS	wikipron	-	-
